[INFO ] [2023-03-05 21:32:44,612] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 09:53:34,459] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 09:53:35,957] Add Employee - Step 03: Input to First name textbox with value Automation99371
[INFO ] [2023-03-06 09:53:36,617] Add Employee - Step 04: Input to First name textbox with value Testing15914
[INFO ] [2023-03-06 09:53:36,817] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 09:53:36,899] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 09:53:40,401] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 09:53:41,709]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 09:53:41,711] Add Employee - Step 08: Verify First name
[INFO ] [2023-03-06 09:53:41,787]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 09:53:41,788] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 09:53:41,866]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 09:53:41,890] OS name = windows 10
[INFO ] [2023-03-06 09:53:41,890] Driver instance name = windows 10
[INFO ] [2023-03-06 09:57:54,105] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 09:57:54,874] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 09:57:55,073] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 09:57:56,567] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 09:57:58,540] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 09:57:59,942] Add Employee - Step 03: Input to First name textbox with value Automation86800
[INFO ] [2023-03-06 09:58:00,627] Add Employee - Step 04: Input to First name textbox with value Testing79211
[INFO ] [2023-03-06 09:58:00,813] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 09:58:03,920] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 09:58:04,041] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 09:58:08,736]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 09:58:08,738] Add Employee - Step 08: Verify First name
[INFO ] [2023-03-06 09:58:08,814]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 09:58:08,815] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 09:58:08,893]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 09:58:11,925] OS name = windows 10
[INFO ] [2023-03-06 09:58:11,926] Driver instance name = windows 10
[INFO ] [2023-03-06 09:59:16,059] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 09:59:16,661] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 09:59:16,847] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 09:59:18,277] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 09:59:20,170] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 09:59:21,482] Add Employee - Step 03: Input to First name textbox with value Automation24842
[INFO ] [2023-03-06 09:59:22,088] Add Employee - Step 04: Input to First name textbox with value Testing9570
[INFO ] [2023-03-06 09:59:22,271] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 09:59:25,370] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 09:59:25,500] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 09:59:29,696]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 09:59:29,697] Add Employee - Step 08: Verify First name
[INFO ] [2023-03-06 09:59:29,773]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 09:59:29,774] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 09:59:29,853]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 09:59:32,876] OS name = windows 10
[INFO ] [2023-03-06 09:59:32,877] Driver instance name = windows 10
[INFO ] [2023-03-06 10:11:07,127] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 10:11:07,702] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 10:11:07,889] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 10:11:09,573] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 10:11:11,615] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 10:11:13,060] Add Employee - Step 03: Input to First name textbox with value Automation17579
[INFO ] [2023-03-06 10:11:13,658] Add Employee - Step 04: Input to Last name textbox with value Testing30968
[INFO ] [2023-03-06 10:11:13,843] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 10:11:16,929] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 10:11:17,059] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 10:11:21,409]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 10:11:21,411] Add Employee - Step 08: Verify First name
[INFO ] [2023-03-06 10:11:21,495]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 10:11:21,495] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 10:11:21,574]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 10:11:24,601] OS name = windows 10
[INFO ] [2023-03-06 10:11:24,601] Driver instance name = windows 10
[INFO ] [2023-03-06 10:15:11,354] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 10:15:12,020] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 10:15:12,223] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 10:15:13,811] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 10:15:15,849] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 10:15:17,162] Add Employee - Step 03: Input to First name textbox with value Automation34883
[INFO ] [2023-03-06 10:15:17,791] Add Employee - Step 04: Input to Last name textbox with value Testing63460
[INFO ] [2023-03-06 10:15:17,992] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 10:15:21,091] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 10:15:21,212] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 10:15:25,511]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 10:15:25,513] Add Employee - Step 08: Verify First name
[INFO ] [2023-03-06 10:15:25,658]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 10:15:25,658] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 10:15:25,757]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 10:15:28,780] OS name = windows 10
[INFO ] [2023-03-06 10:15:28,780] Driver instance name = windows 10
[INFO ] [2023-03-06 10:17:48,609] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 10:17:49,180] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 10:17:49,376] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 10:17:50,939] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 10:17:52,747] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 10:17:54,060] Add Employee - Step 03: Input to First name textbox with value Automation91114
[INFO ] [2023-03-06 10:17:54,680] Add Employee - Step 04: Input to Last name textbox with value Testing63104
[INFO ] [2023-03-06 10:17:54,889] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 10:17:57,979] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 10:17:58,102] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 10:18:02,439]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 10:18:02,442] Add Employee - Step 08: Verify First namenull
[INFO ] [2023-03-06 10:18:02,600]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 10:18:02,600] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 10:18:02,674]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 10:18:05,707] OS name = windows 10
[INFO ] [2023-03-06 10:18:05,707] Driver instance name = windows 10
[INFO ] [2023-03-06 10:40:54,799] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 10:40:55,426] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 10:40:55,630] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 10:40:57,177] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 10:40:59,386] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 10:41:01,088] Add Employee - Step 03: Input to First name textbox with value Automation99119
[INFO ] [2023-03-06 10:41:01,761] Add Employee - Step 04: Input to Last name textbox with value Testing98546
[INFO ] [2023-03-06 10:41:01,954] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 10:41:05,049] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 10:41:05,168] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 10:41:09,628]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 10:41:09,630] Add Employee - Step 08: Verify First namenull
[INFO ] [2023-03-06 10:41:09,687] OS name = windows 10
[INFO ] [2023-03-06 10:41:09,688] Driver instance name = windows 10
[INFO ] [2023-03-06 12:11:25,186] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-06 12:11:25,838] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-06 12:11:26,036] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-06 12:11:27,494] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-06 12:11:29,363] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-06 12:11:31,045] Add Employee - Step 03: Input to First name textbox with value Automation60284
[INFO ] [2023-03-06 12:11:31,698] Add Employee - Step 04: Input to Last name textbox with value Testing96741
[INFO ] [2023-03-06 12:11:31,881] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-06 12:11:34,971] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-06 12:11:35,102] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-06 12:11:39,674]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-06 12:11:39,676] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-06 12:11:39,766]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 12:11:39,766] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-06 12:11:39,848]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-06 12:11:42,874] OS name = windows 10
[INFO ] [2023-03-06 12:11:42,874] Driver instance name = windows 10
[INFO ] [2023-03-07 16:52:00,966] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 16:52:01,591] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 16:52:01,815] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 16:52:03,440] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 16:52:05,494] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 16:52:07,422] Add Employee - Step 03: Input to First name textbox with value Automation94937
[INFO ] [2023-03-07 16:52:08,081] Add Employee - Step 04: Input to Last name textbox with value Testing85535
[INFO ] [2023-03-07 16:52:08,272] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 16:52:11,354] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 16:52:11,478] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 16:52:15,777]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 16:52:15,787] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 16:52:15,860]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 16:52:15,860] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 16:52:15,945]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 16:52:15,945] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium56047
[INFO ] [2023-03-07 16:52:16,148] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java63693
[INFO ] [2023-03-07 16:52:16,343] Edit Employee - Step 03: Enter to 'SSN Number' textbox with new value: 329-68-2055
[INFO ] [2023-03-07 16:52:46,957] OS name = windows 10
[INFO ] [2023-03-07 16:52:46,957] Driver instance name = windows 10
[INFO ] [2023-03-07 17:03:20,959] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 17:03:21,561] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 17:03:21,761] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 17:03:23,281] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 17:03:25,476] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 17:03:26,872] Add Employee - Step 03: Input to First name textbox with value Automation50009
[INFO ] [2023-03-07 17:03:27,550] Add Employee - Step 04: Input to Last name textbox with value Testing47277
[INFO ] [2023-03-07 17:03:27,741] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 17:03:30,823] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 17:03:30,967] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 17:03:35,423]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 17:03:35,425] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 17:03:35,506]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:03:35,507] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 17:03:35,585]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:03:35,593] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium27072
[INFO ] [2023-03-07 17:03:35,798] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java67489
[INFO ] [2023-03-07 17:03:35,993] Edit Employee - Step 03: Enter to 'SSN Number' textbox with new value: 329-68-2055
[INFO ] [2023-03-07 17:04:06,623] OS name = windows 10
[INFO ] [2023-03-07 17:04:06,630] Driver instance name = windows 10
[INFO ] [2023-03-07 17:15:57,662] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 17:15:58,332] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 17:15:58,510] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 17:16:00,045] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 17:16:02,253] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 17:16:03,713] Add Employee - Step 03: Input to First name textbox with value Automation2512
[INFO ] [2023-03-07 17:16:04,428] Add Employee - Step 04: Input to Last name textbox with value Testing82890
[INFO ] [2023-03-07 17:16:04,622] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 17:16:07,723] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 17:16:07,877] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 17:16:12,396]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 17:16:12,407] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 17:16:12,490]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:16:12,490] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 17:16:12,574]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:16:12,574] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium39331
[INFO ] [2023-03-07 17:16:12,763] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java76645
[INFO ] [2023-03-07 17:16:12,951] Edit Employee - Step 03: Enter to 'SSN Number' textbox with new value: 329-68-2055
[INFO ] [2023-03-07 17:16:13,169] Edit Employee - Step 04: Enter to 'Nationality' dropdown with new value: A
[INFO ] [2023-03-07 17:16:13,298] OS name = windows 10
[INFO ] [2023-03-07 17:16:13,298] Driver instance name = windows 10
[INFO ] [2023-03-07 17:22:48,391] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 17:22:49,029] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 17:22:49,214] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 17:22:50,844] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 17:22:53,060] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 17:22:54,460] Add Employee - Step 03: Input to First name textbox with value Automation77240
[INFO ] [2023-03-07 17:22:55,230] Add Employee - Step 04: Input to Last name textbox with value Testing60790
[INFO ] [2023-03-07 17:22:55,414] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 17:22:58,497] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 17:22:58,639] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 17:23:03,311]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 17:23:03,314] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 17:23:03,392]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:23:03,393] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 17:23:03,477]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:23:03,485] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium88385
[INFO ] [2023-03-07 17:23:03,658] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java46811
[INFO ] [2023-03-07 17:23:03,833] Edit Employee - Step 03: Enter to 'SSN Number' textbox with new value: 329-68-2055
[INFO ] [2023-03-07 17:23:04,066] Edit Employee - Step 04: Enter to 'Nationality' dropdown with new value: A
[INFO ] [2023-03-07 17:23:04,638] OS name = windows 10
[INFO ] [2023-03-07 17:23:04,643] Driver instance name = windows 10
[INFO ] [2023-03-07 17:27:01,791] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 17:27:02,441] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 17:27:02,633] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 17:27:04,335] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 17:27:06,888] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 17:27:08,355] Add Employee - Step 03: Input to First name textbox with value Automation90434
[INFO ] [2023-03-07 17:27:09,335] Add Employee - Step 04: Input to Last name textbox with value Testing56938
[INFO ] [2023-03-07 17:27:09,507] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 17:27:12,603] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 17:27:12,725] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 17:27:17,281]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 17:27:17,283] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 17:27:17,362]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:27:17,362] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 17:27:17,440]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 17:27:17,448] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium14127
[INFO ] [2023-03-07 17:27:17,626] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java68470
[INFO ] [2023-03-07 17:27:17,827] Edit Employee - Step 03: Enter to 'SSN Number' textbox with new value: 329-68-2055
[INFO ] [2023-03-07 17:27:21,022] Edit Employee - Step 04: Enter to 'Nationality' dropdown with new value: A
[INFO ] [2023-03-07 17:27:21,238] OS name = windows 10
[INFO ] [2023-03-07 17:27:21,238] Driver instance name = windows 10
[INFO ] [2023-03-07 18:20:40,796] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 18:20:41,413] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 18:20:41,608] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 18:20:41,778] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 18:20:45,055] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 18:20:46,444] Add Employee - Step 03: Input to First name textbox with value Automation31486
[INFO ] [2023-03-07 18:20:47,073] Add Employee - Step 04: Input to Last name textbox with value Testing57020
[INFO ] [2023-03-07 18:20:47,256] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 18:20:50,340] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 18:20:50,484] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 18:20:54,798]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 18:20:54,800] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 18:20:54,916]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 18:20:54,917] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 18:20:54,994]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 18:20:55,002] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium69424
[INFO ] [2023-03-07 18:20:55,203] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java9684
[INFO ] [2023-03-07 18:20:55,378] Edit Employee - Step 03: Enter to 'SSN Number' textbox with new value: 329-68-2055
[INFO ] [2023-03-07 18:20:58,596] Edit Employee - Step 04: Enter to 'Nationality' dropdown with new value: Vietnamese
[INFO ] [2023-03-07 18:21:04,519] Edit Employee - Step 05: Enter to 'Marital Status' dropdown with new value: Single
[INFO ] [2023-03-07 18:21:05,693] OS name = windows 10
[INFO ] [2023-03-07 18:21:05,707] Driver instance name = windows 10
[INFO ] [2023-03-07 18:26:53,192] Pre-Condition - Step 01: Input to Username textbox
[INFO ] [2023-03-07 18:26:53,743] Pre-Condition - Step 02: Input to Password textbox
[INFO ] [2023-03-07 18:26:53,931] Pre-Condition - Step 03: Click to Login button
[INFO ] [2023-03-07 18:26:55,450] Add Employee - Step 01: Click to PIM link
[INFO ] [2023-03-07 18:26:57,455] Add Employee - Step 02: Click to Add Employee link
[INFO ] [2023-03-07 18:26:58,720] Add Employee - Step 03: Input to First name textbox with value Automation74417
[INFO ] [2023-03-07 18:26:59,361] Add Employee - Step 04: Input to Last name textbox with value Testing24328
[INFO ] [2023-03-07 18:26:59,537] Add Employee - Step 05: Get Employee ID with value null
[INFO ] [2023-03-07 18:27:02,635] Add Employee - Step 06: Click to Save button
[INFO ] [2023-03-07 18:27:02,780] Add Employee - Step 07: Verify Fullname display at header
[INFO ] [2023-03-07 18:27:07,126]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-03-07 18:27:07,128] Add Employee - Step 08: Verify First name null
[INFO ] [2023-03-07 18:27:07,211]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 18:27:07,211] Add Employee - Step 09: Verify Last name
[INFO ] [2023-03-07 18:27:07,295]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-03-07 18:27:07,295] Edit Employee - Step 01: Enter to 'First Name' textbox with new value: Selenium46966
[INFO ] [2023-03-07 18:27:07,476] Edit Employee - Step 02: Enter to 'Last Name' textbox with new value: Java32476
